1664241300000,19458.88000000,19660.77000000,19448.89000000,19660.77000000,0.60370000,1664242199999,11778.06830440,19,0.35721000,6979.22001680,0
1664242200000,19770.27000000,19850.73000000,19770.27000000,19850.73000000,0.03337000,1664243099999,661.86535690,5,0.00966000,191.20454860,0
1664243100000,19800.93000000,19813.18000000,19785.92000000,19801.40000000,0.34961000,1664243999999,6922.22259340,10,0.12770000,2528.98972600,0
1664244000000,19741.14000000,19741.14000000,19724.64000000,19724.64000000,0.15960000,1664244899999,3149.33986000,4,0.10760000,2122.80058000,0
1664244900000,19756.49000000,19789.69000000,19750.62000000,19765.60000000,0.62435000,1664245799999,12353.26618340,8,0.60816000,12033.17895920,0
1664245800000,19789.43000000,19789.43000000,19729.69000000,19742.57000000,0.06821000,1664246699999,1349.05321090,6,0.00078000,15.43575540,0
1664246700000,19773.63000000,19989.90000000,19773.63000000,19989.90000000,0.21501000,1664247599999,4272.83310280,19,0.16098000,3200.20689480,0
1664247600000,19999.99000000,20247.75000000,19977.75000000,20132.16000000,0.80609000,1664248499999,16161.82964750,21,0.74613000,14958.62450150,0
1664248500000,20252.44000000,20284.49000000,20169.91000000,20284.49000000,0.16023000,1664249399999,3244.39616720,7,0.05736000,1162.33723840,0
1664249400000,20193.53000000,20193.53000000,20072.11000000,20109.28000000,0.40701000,1664250299999,8208.97708960,14,0.03701000,744.91063280,0
1664250300000,20141.66000000,20148.46000000,20123.40000000,20123.40000000,0.33408000,1664251199999,6728.51842320,13,0.23008000,4634.02186320,0
1664251200000,20090.00000000,20119.16000000,20066.00000000,20066.00000000,0.18361000,1664252099999,3689.67310640,5,0.05361000,1077.97310640,0
1664252100000,20019.63000000,20064.50000000,19993.84000000,20025.84000000,0.41293000,1664252999999,8267.85813540,18,0.05200000,1041.02076000,0
1664253000000,20030.49000000,20087.76000000,20006.73000000,20063.90000000,0.47233000,1664253899999,9475.99266500,25,0.23733000,4762.26706010,0
1664253900000,20045.84000000,20069.68000000,20033.14000000,20033.14000000,0.39554000,1664254799999,7930.11268280,14,0.21875000,4385.00225840,0
1664254800000,20030.83000000,20030.83000000,20030.83000000,20030.83000000,0.01565000,1664255699999,313.48248950,1,0.00000000,0.00000000,0
1664255700000,19975.44000000,20046.63000000,19967.98000000,20046.63000000,0.39232000,1664256599999,7841.54070250,12,0.09066000,1812.90971420,0
1664256600000,20032.03000000,20141.27000000,20032.03000000,20141.27000000,0.04635000,1664257499999,932.23846120,7,0.04561000,917.41475900,0
1664257500000,20139.87000000,20200.00000000,20139.87000000,20200.00000000,0.00808000,1664258399999,162.89078590,3,0.00808000,162.89078590,0
1664258400000,20182.39000000,20214.38000000,20167.71000000,20167.71000000,0.41015000,1664259299999,8280.58713500,12,0.24736000,4995.95732410,0
1664259300000,20196.29000000,20332.93000000,20196.29000000,20306.24000000,0.27041000,1664260199999,5475.35694610,12,0.20841000,4216.86326610,0
1664260200000,20240.41000000,20240.41000000,20240.41000000,20240.41000000,0.01583000,1664261099999,320.40569030,1,0.00000000,0.00000000,0
1664261100000,20209.63000000,20209.63000000,20196.86000000,20196.86000000,0.01980000,1664261999999,399.92272950,2,0.00195000,39.40877850,0
1664262000000,20186.40000000,20191.15000000,20170.40000000,20170.40000000,0.09453000,1664262899999,1907.16141230,9,0.00061000,12.31025750,0
1664262900000,20188.15000000,20263.43000000,20185.28000000,20259.05000000,0.27567000,1664263799999,5574.98721390,8,0.14072000,2843.13408210,0
1664263800000,20222.20000000,20244.86000000,20222.20000000,20244.86000000,0.06013000,1664264699999,1217.25363900,2,0.05705000,1154.96926300,0
1664264700000,20246.59000000,20246.59000000,20206.63000000,20206.63000000,0.19140000,1664265599999,3872.64146100,3,0.01590000,321.92078100,0
1664265600000,20206.63000000,20206.63000000,20206.63000000,20206.63000000,0.00000000,1664266499999,0.00000000,0,0.00000000,0.00000000,0
1664266500000,20206.51000000,20206.51000000,20206.51000000,20206.51000000,0.05200000,1664267399999,1050.73852000,1,0.05200000,1050.73852000,0
1664267400000,20145.38000000,20149.16000000,20145.38000000,20149.16000000,0.00295000,1664268299999,59.43669560,2,0.00207000,41.70876120,0
1664268300000,20149.16000000,20149.16000000,20149.16000000,20149.16000000,0.00057000,1664269199999,11.48502120,1,0.00057000,11.48502120,0
1664269200000,20134.03000000,20134.03000000,20113.09000000,20115.05000000,0.17138000,1664270099999,3448.25158900,4,0.00124000,24.96175800,0
1664270100000,20140.84000000,20143.82000000,20093.33000000,20109.62000000,0.18874000,1664270999999,3799.81227860,8,0.05441000,1095.92270440,0
1664271000000,20135.47000000,20199.94000000,20135.47000000,20199.93000000,0.09397000,1664271899999,1894.69264830,5,0.09108000,1836.38140730,0
1664271900000,20178.37000000,20178.37000000,20164.55000000,20176.34000000,0.27314000,1664272799999,5510.25472190,9,0.17660000,3562.52998500,0
1664272800000,20181.60000000,20230.40000000,20181.60000000,20230.40000000,0.14880000,1664273699999,3005.71500880,6,0.08439000,1705.77955770,0
1664273700000,20242.45000000,20255.32000000,20212.14000000,20255.32000000,0.52233000,1664274599999,10571.76199630,15,0.36753000,7438.83883410,0
1664274600000,20259.80000000,20266.02000000,20230.38000000,20246.85000000,0.14991000,1664275499999,3035.06640290,10,0.05200000,1052.61000000,0
1664275500000,20248.48000000,20248.48000000,20213.60000000,20213.60000000,0.10863000,1664276399999,2197.39181460,6,0.04793000,970.31418520,0
1664276400000,20216.24000000,20280.00000000,20183.65000000,20190.64000000,1.24660000,1664277299999,25270.24523110,15,1.14133000,23141.51948280,0
1664277300000,20210.90000000,20211.91000000,20199.25000000,20211.91000000,0.06686000,1664278199999,1350.92803000,4,0.06241000,1260.98503050,0
1664278200000,20229.34000000,20283.92000000,20207.48000000,20283.92000000,0.21449000,1664279099999,4337.48724460,10,0.10539000,2131.27432880,0
1664279100000,20332.93000000,20332.93000000,20259.91000000,20279.90000000,0.07136000,1664279999999,1447.25682370,8,0.00533000,108.18961940,0
1664280000000,20241.39000000,20279.90000000,20241.39000000,20279.90000000,0.41863000,1664280899999,8486.70289700,3,0.36663000,7434.15061700,0
1664280900000,20322.81000000,20372.42000000,20257.81000000,20257.81000000,0.11742000,1664281799999,2385.44233640,5,0.05542000,1126.45979640,0
1664281800000,20290.91000000,20318.54000000,20290.00000000,20312.75000000,0.15643000,1664282699999,3176.59330650,10,0.06325000,1285.07716400,0
1664282700000,20305.41000000,20314.28000000,20290.00000000,20305.05000000,0.06830000,1664283599999,1386.89745880,4,0.00571000,115.99453880,0
1664283600000,20224.78000000,20224.78000000,20120.63000000,20148.23000000,1.02707000,1664284499999,20702.76319230,16,0.83168000,16755.27580270,0
1664284500000,20206.03000000,20226.46000000,20099.38000000,20129.99000000,0.19377000,1664285399999,3912.06314900,11,0.01658000,334.98548640,0
1664285400000,20198.78000000,20332.93000000,20198.78000000,20312.79000000,0.11857000,1664286299999,2406.61186590,6,0.06824000,1384.67379840,0
1664286300000,20219.05000000,20243.99000000,20145.38000000,20178.38000000,0.15320000,1664287199999,3092.36273680,8,0.07883000,1591.31347710,0
1664287200000,20167.40000000,20198.13000000,20099.31000000,20123.33000000,0.19758000,1664288099999,3974.99426350,13,0.10524000,2118.18328330,0
1664288100000,20132.78000000,20214.49000000,20125.11000000,20133.23000000,0.05349000,1664288999999,1079.42384280,12,0.01363000,275.44490900,0
1664289000000,20158.20000000,20209.86000000,20135.44000000,20209.86000000,1.02583000,1664289899999,20676.29044860,27,0.10122000,2043.84283950,0
1664289900000,20189.92000000,20219.42000000,20189.92000000,20216.28000000,0.32157000,1664290799999,6496.05310160,13,0.16609000,3356.18026420,0
1664290800000,20205.29000000,20247.75000000,20157.53000000,20247.75000000,0.53135000,1664291699999,10727.71643570,25,0.37465000,7567.19728470,0
1664291700000,20175.56000000,20199.15000000,20099.38000000,20117.10000000,0.28240000,1664292599999,5691.60376460,24,0.09910000,1998.96843060,0
1664292600000,20099.38000000,20143.56000000,20082.71000000,20082.71000000,0.29058000,1664293499999,5843.82403350,21,0.21296000,4283.97678590,0
1664293500000,20082.71000000,20111.80000000,19952.10000000,19952.10000000,0.49990000,1664294399999,10014.77208200,13,0.28998000,5802.14803380,0
1664294400000,19904.01000000,19904.01000000,19582.72000000,19582.72000000,0.12486000,1664295299999,2479.35558880,9,0.05200000,1033.38196000,0
1664295300000,19559.30000000,19560.33000000,19394.42000000,19394.42000000,0.31714000,1664296199999,6201.12448840,8,0.30748000,6013.11825680,0
1664296200000,19394.42000000,19424.72000000,19204.52000000,19230.40000000,0.75494000,1664297099999,14594.48511700,20,0.65319000,12626.95358280,0
1664297100000,19221.68000000,19221.68000000,18950.93000000,19094.44000000,0.33309000,1664297999999,6355.78543690,19,0.09117000,1738.07155170,0
1664298000000,19009.44000000,19042.90000000,18924.64000000,18953.03000000,0.11788000,1664298899999,2240.15126360,11,0.11033000,2097.07758920,0
1664298900000,18979.50000000,18980.59000000,18968.79000000,18976.99000000,0.16362000,1664299799999,3104.18290150,5,0.05962000,1131.42874150,0
1664299800000,19003.28000000,19003.28000000,19003.28000000,19003.28000000,0.00054000,1664300699999,10.26177120,1,0.00054000,10.26177120,0
1664300700000,18944.63000000,18968.97000000,18898.57000000,18919.63000000,0.20597000,1664301599999,3901.72733340,13,0.12598000,2388.35437100,0
1664301600000,18919.64000000,18984.42000000,18884.90000000,18926.98000000,0.53309000,1664302499999,10100.42343870,33,0.09914000,1879.22602120,0
1664302500000,18903.34000000,18926.73000000,18830.30000000,18917.92000000,0.45229000,1664303399999,8548.65622750,35,0.05323000,1007.45433980,0
1664303400000,18947.85000000,19090.82000000,18907.23000000,19039.99000000,0.22453000,1664304299999,4273.40927530,22,0.08853000,1684.22853800,0
1664304300000,19050.46000000,19147.07000000,19050.46000000,19120.15000000,0.14746000,1664305199999,2819.65071520,22,0.00423000,80.87650020,0
1664305200000,19107.61000000,19183.54000000,19088.52000000,19183.54000000,0.29844000,1664306099999,5702.33279300,24,0.01565000,299.76107620,0
1664306100000,19120.06000000,19122.92000000,19072.28000000,19072.28000000,0.20592000,1664306999999,3933.73299280,8,0.10192000,1947.73131280,0
1664307000000,19060.47000000,19068.78000000,19008.37000000,19068.78000000,0.17893000,1664307899999,3403.14152310,6,0.03428000,653.35725260,0
1664307900000,19098.88000000,19133.13000000,19094.00000000,19106.58000000,0.08541000,1664308799999,1633.12236610,6,0.02268000,433.29242120,0
1664308800000,19045.00000000,19085.86000000,19028.88000000,19085.86000000,0.34324000,1664309699999,6534.31719440,11,0.29139000,5547.11217140,0
1664309700000,19010.27000000,19035.03000000,19008.74000000,19015.76000000,0.70491000,1664310599999,13408.36837840,9,0.46941000,8930.48675340,0
1664310600000,18977.50000000,19016.39000000,18950.93000000,18950.93000000,0.19244000,1664311499999,3652.23248700,6,0.05538000,1051.10539820,0
1664311500000,19006.07000000,19006.07000000,19006.07000000,19006.07000000,0.10400000,1664312399999,1976.63128000,1,0.10400000,1976.63128000,0
1664312400000,19004.30000000,19032.97000000,19004.30000000,19032.97000000,0.01014000,1664313299999,192.88594320,3,0.01014000,192.88594320,0
1664313300000,19000.53000000,19016.78000000,18975.66000000,19016.78000000,0.53909000,1664314199999,10243.09687330,6,0.53909000,10243.09687330,0
1664314200000,19002.54000000,19012.40000000,18993.74000000,19012.40000000,0.12796000,1664315099999,2432.37366260,13,0.08793000,1671.70198640,0
1664315100000,19005.70000000,19050.88000000,18953.41000000,18978.00000000,0.80520000,1664315999999,15283.16565360,20,0.12584000,2386.81227290,0
1664316000000,18970.81000000,18970.81000000,18970.81000000,18970.81000000,0.01000000,1664316899999,189.70810000,1,0.00000000,0.00000000,0
1664316900000,18975.72000000,19051.45000000,18975.72000000,19051.45000000,0.01514000,1664317799999,287.66353080,9,0.00200000,38.02728000,0
1664317800000,19042.09000000,19042.09000000,19042.09000000,19042.09000000,0.00252000,1664318699999,47.98606680,1,0.00000000,0.00000000,0
1664318700000,19090.82000000,19090.82000000,19090.82000000,19090.82000000,0.00536000,1664319599999,102.32679520,1,0.00536000,102.32679520,0
1664319600000,19148.79000000,19164.88000000,19148.79000000,19164.88000000,0.05830000,1664320499999,1117.09007510,4,0.05830000,1117.09007510,0
1664320500000,19103.78000000,19103.78000000,19093.06000000,19093.06000000,0.01290000,1664321399999,246.31097960,2,0.00000000,0.00000000,0
1664321400000,19116.57000000,19129.60000000,19098.40000000,19114.02000000,0.05962000,1664322299999,1139.92516470,10,0.05461000,1044.21227100,0
1664322300000,19109.25000000,19109.25000000,19098.54000000,19098.54000000,0.12517000,1664323199999,2391.66038810,6,0.05557000,1061.67447380,0
1664323200000,19095.21000000,19180.33000000,19095.21000000,19180.33000000,0.00819000,1664324099999,156.88166090,3,0.00310000,59.25378120,0
1664324100000,19181.22000000,19231.74000000,19178.80000000,19231.74000000,0.16759000,1664324999999,3216.64908960,13,0.09922000,1905.39049220,0
1664325000000,19186.94000000,19186.94000000,19090.82000000,19143.36000000,0.75654000,1664325899999,14474.90808880,9,0.74784000,14308.57924500,0
1664325900000,19130.40000000,19130.40000000,19092.86000000,19092.86000000,0.01492000,1664326799999,285.28066360,3,0.01492000,285.28066360,0
1664326800000,19111.81000000,19138.88000000,19077.81000000,19125.83000000,0.10676000,1664327699999,2042.72251890,5,0.10510000,2010.97364110,0
1664327700000,19064.08000000,19086.19000000,18950.93000000,18950.93000000,0.02410000,1664328599999,458.16206490,7,0.00343000,65.35770190,0
1664328600000,18950.93000000,18950.93000000,18950.93000000,18950.93000000,0.00000000,1664329499999,0.00000000,0,0.00000000,0.00000000,0
1664329500000,18981.77000000,18981.77000000,18981.77000000,18981.77000000,0.00555000,1664330399999,105.34882350,1,0.00555000,105.34882350,0
1664330400000,18968.96000000,18968.96000000,18830.30000000,18830.30000000,0.16895000,1664331299999,3201.38193300,4,0.00000000,0.00000000,0
1664331300000,18840.28000000,18840.28000000,18537.38000000,18537.38000000,0.20709000,1664332199999,3869.18035810,15,0.03941000,738.94749990,0
1664332200000,18581.83000000,18581.83000000,18500.00000000,18500.00000000,0.15852000,1664333099999,2940.23268400,7,0.10233000,1900.50758400,0
1664333100000,18503.29000000,18674.22000000,18503.29000000,18614.80000000,0.14410000,1664333999999,2674.82371690,7,0.01789000,333.57148600,0
1664334000000,18661.38000000,18707.23000000,18644.50000000,18707.23000000,0.04033000,1664334899999,753.01220020,3,0.03679000,687.01067020,0
1664334900000,18700.60000000,18761.37000000,18700.60000000,18761.37000000,0.15806000,1664335799999,2962.54462780,5,0.14806000,2775.19232780,0
1664335800000,18733.40000000,18757.47000000,18706.16000000,18706.16000000,0.07081000,1664336699999,1325.30200040,5,0.05550000,1038.70079070,0
1664336700000,18706.16000000,18718.93000000,18706.16000000,18714.72000000,0.02770000,1664337599999,518.43172080,4,0.02770000,518.43172080,0
1664337600000,18726.65000000,18746.03000000,18710.29000000,18721.94000000,0.09130000,1664338499999,1709.29219880,12,0.02377000,445.49477110,0
1664338500000,18734.36000000,18776.21000000,18734.36000000,18776.21000000,0.01918000,1664339399999,359.87972300,5,0.01464000,274.82572860,0
1664339400000,18812.07000000,18818.60000000,18768.75000000,18784.66000000,0.14034000,1664340299999,2638.09045560,11,0.08090000,1521.52786600,0
1664340300000,18801.54000000,18801.54000000,18756.68000000,18765.16000000,0.04197000,1664341199999,787.57111000,10,0.01591000,298.69046460,0
1664341200000,18743.87000000,18747.50000000,18674.22000000,18693.84000000,0.17508000,1664342099999,3277.99467220,11,0.05246000,980.68284660,0
1664342100000,18704.35000000,18739.84000000,18696.25000000,18739.84000000,0.12607000,1664342999999,2358.42500780,12,0.04392000,821.57985350,0
1664343000000,18759.65000000,18759.65000000,18759.65000000,18759.65000000,0.09328000,1664343899999,1749.90015200,1,0.09328000,1749.90015200,0
1664343900000,18812.07000000,18830.30000000,18812.07000000,18830.30000000,0.00878000,1664344799999,165.23232120,2,0.00878000,165.23232120,0
1664344800000,18832.52000000,18858.54000000,18810.82000000,18810.82000000,0.33383000,1664345699999,6285.91706600,6,0.00088000,16.57261760,0
1664345700000,18818.35000000,18818.35000000,18795.52000000,18795.52000000,0.09616000,1664346599999,1808.63406040,7,0.08616000,1620.64176040,0
1664346600000,18778.61000000,18785.82000000,18747.05000000,18747.05000000,0.06559000,1664347499999,1231.63071900,6,0.00000000,0.00000000,0
1664347500000,18710.84000000,18761.24000000,18705.54000000,18705.54000000,0.96996000,1664348399999,18149.39422220,6,0.01851000,346.96475940,0
1664348400000,18693.53000000,18693.53000000,18644.97000000,18644.97000000,0.14336000,1664349299999,2679.59543440,6,0.00000000,0.00000000,0
1664349300000,18671.29000000,18712.83000000,18671.29000000,18712.83000000,0.02000000,1664350199999,373.84120000,2,0.02000000,373.84120000,0
1664350200000,18756.58000000,18764.81000000,18754.94000000,18764.81000000,0.47122000,1664351099999,8840.32329140,8,0.28069000,5265.85155220,0
1664351100000,18775.79000000,18775.79000000,18775.79000000,18775.79000000,0.00097000,1664351999999,18.21251630,1,0.00097000,18.21251630,0
1664352000000,18752.41000000,18756.34000000,18730.43000000,18740.78000000,0.82428000,1664352899999,15451.56338900,20,0.37227000,6976.61981540,0
1664352900000,18756.27000000,18756.27000000,18722.69000000,18730.99000000,0.04180000,1664353799999,783.07158200,4,0.01000000,187.56270000,0
1664353800000,18741.60000000,18750.44000000,18695.01000000,18722.04000000,0.28891000,1664354699999,5410.81064090,9,0.21636000,4054.22149880,0
1664354700000,18724.69000000,18749.14000000,18724.69000000,18749.14000000,0.04456000,1664355599999,834.67089920,4,0.01301000,243.77123220,0
1664355600000,18729.80000000,18729.80000000,18636.15000000,18637.76000000,0.80846000,1664356499999,15092.95924330,16,0.39413000,7358.39473390,0
1664356500000,18628.75000000,18636.94000000,18581.93000000,18636.94000000,0.13292000,1664357399999,2470.87637570,8,0.12101000,2249.46649900,0
1664357400000,18647.25000000,18687.21000000,18619.18000000,18687.21000000,0.14016000,1664358299999,2613.82234490,11,0.10142000,1891.39940250,0
1664358300000,18634.88000000,18634.88000000,18634.88000000,18634.88000000,0.01534000,1664359199999,285.85905920,1,0.01534000,285.85905920,0
1664359200000,18593.10000000,18593.10000000,18593.10000000,18593.10000000,0.01000000,1664360099999,185.93100000,1,0.00000000,0.00000000,0
1664360100000,18812.07000000,19020.07000000,18812.07000000,18924.81000000,0.14168000,1664360999999,2683.95877900,14,0.13445000,2547.01169640,0
1664361000000,18909.11000000,19090.82000000,18909.11000000,19090.82000000,0.02037000,1664361899999,388.26401970,3,0.00536000,102.32679520,0
1664361900000,19054.09000000,19060.75000000,18984.78000000,19004.27000000,0.21078000,1664362799999,4006.45422040,11,0.02582000,491.36441610,0
